Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
154664 54768  2.01694920 0.97945240 NA         NA         NA       
154664 10985  2.01694920 0.97945240 NA         NA         NA       
154664 25981  2.23050850 0.98829420 NA         NA         NA       
154664 93035  1.55932200 0.92205640 NA         NA         NA       
154664 94025  0.53389830 0.02217400 0.09278520 0.19355180 0.0150181
154664 2736   2.23050850 0.98829420 NA         NA         NA       
154664 113146 1.83898310 0.96616750 NA         NA         NA       
154664 57448  1.83898310 0.96616750 NA         NA         NA       
154664 129446 1.34957630 0.84990830 NA         NA         NA       
154664 1462   2.01694920 0.97945240 NA         NA         NA       
154664 10752  2.01694920 0.97945240 NA         NA         NA       
154664 1767   2.23050850 0.98829420 NA         NA         NA       
154664 56171  2.01694920 0.97945240 NA         NA         NA       
154664 221935 1.83898310 0.96616750 NA         NA         NA       
154664 8642   2.23050850 0.98829420 NA         NA         NA       
154664 114788 1.11775200 0.69132620 NA         NA         NA       
154664 8029   2.01694920 0.97945240 NA         NA         NA       
154664 4703   2.01694920 0.97945240 NA         NA         NA       
154664 284217 2.01694920 0.97945240 NA         NA         NA       
154664 27445  1.34957630 0.84990830 NA         NA         NA       
154664 6708   1.55932200 0.92205640 NA         NA         NA       
154664 124602 2.23050850 0.98829420 NA         NA         NA       
154664 7157   0.26025150 3e-0700000 0.01500440 0.83381970 0.0004322
154664 64478  1.34957630 0.84990830 NA         NA         NA       
154664 8924   1.83898310 0.96616750 NA         NA         NA       
154664 65217  2.01694920 0.97945240 NA         NA         NA       
154664 23224  1.83898310 0.96616750 NA         NA         NA       
154664 2196   2.01694920 0.97945240 NA         NA         NA       
154664 5591   2.01694920 0.97945240 NA         NA         NA       
154664 7840   2.23050850 0.98829420 NA         NA         NA       
154664 7273   0.30847460 1e-0500000 0.11596370 0.10375510 0.0242244
154664 3064   2.23050850 0.98829420 NA         NA         NA       
154664 777    1.26321040 0.80305560 NA         NA         NA       
154664 6101   2.01694920 0.97945240 NA         NA         NA       
154664 24     2.23050850 0.98829420 NA         NA         NA       
154664 79659  2.23050850 0.98829420 NA         NA         NA       
154664 84033  1.18644070 0.74981330 NA         NA         NA       
154664 1769   2.01694920 0.97945240 NA         NA         NA       
154664 5783   2.01694920 0.97945240 NA         NA         NA       
154664 8289   1.26321040 0.80305560 NA         NA         NA       
7399   1768   1.55000000 0.90851760 NA         NA         NA       
7399   131873 1.55000000 0.90851760 NA         NA         NA       
7399   1756   1.22000000 0.76622420 NA         NA         NA       
7399   2201   1.31428570 0.82160860 NA         NA         NA       
7399   9757   1.88000000 0.96197660 NA         NA         NA       
7399   6262   0.76086960 0.25490630 0.04984450 0.48557320 0.0048215
7399   84125  1.88000000 0.96197660 NA         NA         NA       
7399   8085   1.70000000 0.93923300 NA         NA         NA       
7399   83872  1.42307690 0.86928410 NA         NA         NA       
7399   6263   1.55000000 0.90851760 NA         NA         NA       
7399   58508  1.31428570 0.82160860 NA         NA         NA       
7399   341640 1.55000000 0.90851760 NA         NA         NA       
7399   4036   1.70000000 0.93923300 NA         NA         NA       
7399   1770   1.42307690 0.86928410 NA         NA         NA       
7399   5925   1.22000000 0.76622420 NA         NA         NA       
7399   8314   1.70000000 0.93923300 NA         NA         NA       
7399   2312   1.42307690 0.86928410 NA         NA         NA       
7399   338    0.69200000 0.16627950 -0.0144254 0.84014440 0.00046
7399   84059  1.13750000 0.70446220 NA         NA         NA       
7399   26960  1.70000000 0.93923300 NA         NA         NA       
7399   120114 1.13750000 0.70446220 NA         NA         NA       
7399   54798  1.70000000 0.93923300 NA         NA         NA       
7399   53353  0.94210530 0.50000000 NA         NA         NA       
7399   4035   1.55000000 0.90851760 NA         NA         NA       
7399   196385 1.55000000 0.90851760 NA         NA         NA       
7399   57578  1.70000000 0.93923300 NA         NA         NA       
7399   2200   1.55000000 0.90851760 NA         NA         NA       
7399   213    1.00000000 0.56924880 NA         NA         NA       
7399   8989   1.88000000 0.96197660 NA         NA         NA       
7399   1499   0.28823530 8.4e-06000 0.05478320 0.44334120 0.0061076
7399   4583   1.88000000 0.96197660 NA         NA         NA       
7399   23345  1.88000000 0.96197660 NA         NA         NA       
7399   54768  1.70000000 0.93923300 NA         NA         NA       
7399   10985  1.70000000 0.93923300 NA         NA         NA       
7399   25981  1.88000000 0.96197660 NA         NA         NA       
7399   93035  1.31428570 0.82160860 NA         NA         NA       
7399   94025  0.45000000 0.00612610 0.07867650 0.27055940 0.0119622
7399   2736   1.88000000 0.96197660 NA         NA         NA       
7399   113146 1.55000000 0.90851760 NA         NA         NA       
7399   57448  1.55000000 0.90851760 NA         NA         NA       
7399   129446 1.13750000 0.70446220 NA         NA         NA       
7399   1462   1.70000000 0.93923300 NA         NA         NA       
7399   10752  1.70000000 0.93923300 NA         NA         NA       
7399   1767   1.88000000 0.96197660 NA         NA         NA       
7399   56171  1.70000000 0.93923300 NA         NA         NA       
7399   221935 1.55000000 0.90851760 NA         NA         NA       
7399   8642   1.88000000 0.96197660 NA         NA         NA       
7399   114788 0.94210530 0.50000000 NA         NA         NA       
7399   8029   1.70000000 0.93923300 NA         NA         NA       
7399   4703   1.70000000 0.93923300 NA         NA         NA       
7399   284217 1.70000000 0.93923300 NA         NA         NA       
7399   27445  1.13750000 0.70446220 NA         NA         NA       
7399   6708   1.31428570 0.82160860 NA         NA         NA       
7399   124602 1.88000000 0.96197660 NA         NA         NA       
7399   7157   0.21935480 0.00000000 0.05165660 0.46983130 0.0055194
7399   64478  1.13750000 0.70446220 NA         NA         NA       
7399   8924   1.55000000 0.90851760 NA         NA         NA       
7399   65217  1.70000000 0.93923300 NA         NA         NA       
7399   23224  1.55000000 0.90851760 NA         NA         NA       
7399   2196   1.70000000 0.93923300 NA         NA         NA       
7399   5591   1.70000000 0.93923300 NA         NA         NA       
7399   7840   1.88000000 0.96197660 NA         NA         NA       
7399   7273   0.26000000 1e-0600000 0.00000000 1.00000000 NA        
7399   3064   1.88000000 0.96197660 NA         NA         NA       
7399   777    1.06470590 0.63811500 NA         NA         NA       
7399   6101   1.70000000 0.93923300 NA         NA         NA       
7399   24     1.88000000 0.96197660 NA         NA         NA       
7399   79659  1.88000000 0.96197660 NA         NA         NA       
7399   84033  1.00000000 0.56924880 NA         NA         NA       
7399   1769   1.70000000 0.93923300 NA         NA         NA       
7399   5783   1.70000000 0.93923300 NA         NA         NA       
7399   8289   1.06470590 0.63811500 NA         NA         NA       
1768   131873 1.00000000 0.58314580 NA         NA         NA       
1768   1756   0.78709680 0.34539920 NA         NA         NA       
1768   2201   0.84792630 0.41983660 NA         NA         NA       
1768   9757   1.21290320 0.74432130 NA         NA         NA       
1768   6262   0.49088360 0.03770810 0.10609550 0.13684430 0.0252094
1768   84125  1.21290320 0.74432130 NA         NA         NA       
1768   8085   1.09677420 0.66584700 NA         NA         NA       
1768   83872  0.91811410 0.50000000 NA         NA         NA       
1768   6263   1.00000000 0.58314580 NA         NA         NA       
1768   58508  0.84792630 0.41983660 NA         NA         NA       
1768   341640 1.00000000 0.58314580 NA         NA         NA       
1768   4036   1.09677420 0.66584700 NA         NA         NA       
1768   1770   0.91811410 0.50000000 NA         NA         NA       
1768   5925   0.78709680 0.34539920 NA         NA         NA       
1768   8314   1.09677420 0.66584700 NA         NA         NA       
1768   2312   0.91811410 0.50000000 NA         NA         NA       
1768   338    0.44645160 0.01853600 0.03089810 0.66565090 0.0024756
1768   84059  0.73387100 0.27858710 0.08001790 0.26244920 0.0143478
1768   26960  1.09677420 0.66584700 NA         NA         NA       
1768   120114 0.73387100 0.27858710 0.00235350 0.97374910 1.53e-05
1768   54798  1.09677420 0.66584700 NA         NA         NA       
1768   53353  0.60780980 0.13071590 -0.0108886 0.87898960 0.0003436
1768   4035   1.00000000 0.58314580 NA         NA         NA       
1768   196385 1.00000000 0.58314580 NA         NA         NA       
1768   57578  1.09677420 0.66584700 NA         NA         NA       
1768   2200   1.00000000 0.58314580 NA         NA         NA       
1768   213    0.64516130 0.17125710 -0.0066935 0.92543440 0.0001282
1768   8989   1.21290320 0.74432130 NA         NA         NA       
1768   1499   0.18595830 0.00000000 -0.0528035 0.46001470 0.0084543
1768   4583   1.21290320 0.74432130 NA         NA         NA       
1768   23345  1.21290320 0.74432130 NA         NA         NA       
1768   54768  1.09677420 0.66584700 NA         NA         NA       
1768   10985  1.09677420 0.66584700 NA         NA         NA       
1768   25981  1.21290320 0.74432130 NA         NA         NA       
1768   93035  0.84792630 0.41983660 NA         NA         NA       
1768   94025  0.29032260 0.00015830 -0.0099781 0.88904050 0.0002834
1768   2736   1.21290320 0.74432130 NA         NA         NA       
1768   113146 1.00000000 0.58314580 NA         NA         NA       
1768   57448  1.00000000 0.58314580 NA         NA         NA       
1768   129446 0.73387100 0.27858710 0.08001790 0.26244920 0.0143522
1768   1462   1.09677420 0.66584700 NA         NA         NA       
1768   10752  1.09677420 0.66584700 NA         NA         NA       
1768   1767   1.21290320 0.74432130 NA         NA         NA       
1768   56171  1.09677420 0.66584700 NA         NA         NA       
1768   221935 1.00000000 0.58314580 NA         NA         NA       
1768   8642   1.21290320 0.74432130 NA         NA         NA       
1768   114788 0.60780980 0.13071590 -0.0108886 0.87898960 0.0003429
1768   8029   1.09677420 0.66584700 NA         NA         NA       
1768   4703   1.09677420 0.66584700 NA         NA         NA       
1768   284217 1.09677420 0.66584700 NA         NA         NA       
1768   27445  0.73387100 0.27858710 0.08001790 0.26244920 0.0143473
1768   6708   0.84792630 0.41983660 NA         NA         NA       
1768   124602 1.21290320 0.74432130 NA         NA         NA       
1768   7157   0.14151930 0.00000000 0.01106440 0.87705060 0.0003383
1768   64478  0.73387100 0.27858710 0.08001790 0.26244920 0.014346
1768   8924   1.00000000 0.58314580 NA         NA         NA       
1768   65217  1.09677420 0.66584700 NA         NA         NA       
1768   23224  1.00000000 0.58314580 NA         NA         NA       
1768   2196   1.09677420 0.66584700 NA         NA         NA       
1768   5591   1.09677420 0.66584700 NA         NA         NA       
1768   7840   1.21290320 0.74432130 NA         NA         NA       
1768   7273   0.16774190 0.00000000 -0.0157524 0.82566360 0.0007054
1768   3064   1.21290320 0.74432130 NA         NA         NA       
1768   777    0.68690700 0.22044420 0.07326400 0.30500130 0.0123055
1768   6101   1.09677420 0.66584700 NA         NA         NA       
1768   24     1.21290320 0.74432130 NA         NA         NA       
1768   79659  1.21290320 0.74432130 NA         NA         NA       
1768   84033  0.64516130 0.17125710 0.21419180 0.00244470 0.0848912
1768   1769   1.09677420 0.66584700 NA         NA         NA       
1768   5783   1.09677420 0.66584700 NA         NA         NA       
1768   8289   0.68690700 0.22044420 -0.0778430 0.27568350 0.0320223
131873 1756   0.78709680 0.34539920 NA         NA         NA       
131873 2201   0.84792630 0.41983660 NA         NA         NA       
131873 9757   1.21290320 0.74432130 NA         NA         NA       
131873 6262   0.49088360 0.03770810 0.10609550 0.13684430 0.025208
131873 84125  1.21290320 0.74432130 NA         NA         NA       
131873 8085   1.09677420 0.66584700 NA         NA         NA       
131873 83872  0.91811410 0.50000000 NA         NA         NA       
131873 6263   1.00000000 0.58314580 NA         NA         NA       
131873 58508  0.84792630 0.41983660 NA         NA         NA       
131873 341640 1.00000000 0.58314580 NA         NA         NA       
131873 4036   1.09677420 0.66584700 NA         NA         NA       
131873 1770   0.91811410 0.50000000 NA         NA         NA       
131873 5925   0.78709680 0.34539920 NA         NA         NA       
131873 8314   1.09677420 0.66584700 NA         NA         NA       
131873 2312   0.91811410 0.50000000 NA         NA         NA       
131873 338    0.44645160 0.01853600 0.09462530 0.18482560 0.0206317
131873 84059  0.73387100 0.27858710 0.15768240 0.02651140 0.0485017
131873 26960  1.09677420 0.66584700 NA         NA         NA       
131873 120114 0.73387100 0.27858710 0.08001790 0.26244920 0.0143478
131873 54798  1.09677420 0.66584700 NA         NA         NA       
131873 53353  0.60780980 0.13071590 -0.0108886 0.87898960 0.0003432
131873 4035   1.00000000 0.58314580 NA         NA         NA       
131873 196385 1.00000000 0.58314580 NA         NA         NA       
131873 57578  1.09677420 0.66584700 NA         NA         NA       
131873 2200   1.00000000 0.58314580 NA         NA         NA       
131873 213    0.64516130 0.17125710 -0.0066935 0.92543440 0.000128
131873 8989   1.21290320 0.74432130 NA         NA         NA       
131873 1499   0.18595830 0.00000000 0.04400290 0.53818880 0.0051399
131873 4583   1.21290320 0.74432130 NA         NA         NA       
131873 23345  1.21290320 0.74432130 NA         NA         NA       
131873 54768  1.09677420 0.66584700 NA         NA         NA       
131873 10985  1.09677420 0.66584700 NA         NA         NA       
131873 25981  1.21290320 0.74432130 NA         NA         NA       
131873 93035  0.84792630 0.41983660 NA         NA         NA       
131873 94025  0.29032260 0.00015830 0.15466010 0.02958600 0.0543276
131873 2736   1.21290320 0.74432130 NA         NA         NA       
131873 113146 1.00000000 0.58314580 NA         NA         NA       
131873 57448  1.00000000 0.58314580 NA         NA         NA       
131873 129446 0.73387100 0.27858710 0.00235350 0.97374910 1.53e-05
131873 1462   1.09677420 0.66584700 NA         NA         NA       
131873 10752  1.09677420 0.66584700 NA         NA         NA       
131873 1767   1.21290320 0.74432130 NA         NA         NA       
131873 56171  1.09677420 0.66584700 NA         NA         NA       
131873 221935 1.00000000 0.58314580 NA         NA         NA       
131873 8642   1.21290320 0.74432130 NA         NA         NA       
131873 114788 0.60780980 0.13071590 0.06097600 0.39345410 0.008845
131873 8029   1.09677420 0.66584700 NA         NA         NA       
131873 4703   1.09677420 0.66584700 NA         NA         NA       
131873 284217 1.09677420 0.66584700 NA         NA         NA       
131873 27445  0.73387100 0.27858710 0.08001790 0.26244920 0.0143465
131873 6708   0.84792630 0.41983660 NA         NA         NA       
131873 124602 1.21290320 0.74432130 NA         NA         NA       
131873 7157   0.14151930 0.00000000 -0.0802171 0.26125960 0.0198885
131873 64478  0.73387100 0.27858710 0.15768240 0.02651140 0.0484906
131873 8924   1.00000000 0.58314580 NA         NA         NA       
131873 65217  1.09677420 0.66584700 NA         NA         NA       
131873 23224  1.00000000 0.58314580 NA         NA         NA       
131873 2196   1.09677420 0.66584700 NA         NA         NA       
131873 5591   1.09677420 0.66584700 NA         NA         NA       
131873 7840   1.21290320 0.74432130 NA         NA         NA       
131873 7273   0.16774190 0.00000000 -0.0157524 0.82566360 0.0007045
131873 3064   1.21290320 0.74432130 NA         NA         NA       
131873 777    0.68690700 0.22044420 0.22437090 0.00148400 0.0909116
131873 6101   1.09677420 0.66584700 NA         NA         NA       
131873 24     1.21290320 0.74432130 NA         NA         NA       
131873 79659  1.21290320 0.74432130 NA         NA         NA       
131873 84033  0.64516130 0.17125710 -0.0066935 0.92543440 0.0001282
131873 1769   1.09677420 0.66584700 NA         NA         NA       
131873 5783   1.09677420 0.66584700 NA         NA         NA       
131873 8289   0.68690700 0.22044420 0.14881740 0.03639790 0.0442572
1756   2201   1.07728340 0.64985240 NA         NA         NA       
1756   9757   1.54098360 0.89279890 NA         NA         NA       
1756   6262   0.62366360 0.11601700 0.01534320 0.83012310 0.0005475
1756   84125  1.54098360 0.89279890 NA         NA         NA       
1756   8085   1.39344260 0.84479690 NA         NA         NA       
1756   83872  1.16645650 0.72141290 NA         NA         NA       
1756   6263   1.27049180 0.78714740 NA         NA         NA       
1756   58508  1.07728340 0.64985240 NA         NA         NA       
1756   341640 1.27049180 0.78714740 NA         NA         NA       
1756   4036   1.39344260 0.84479690 NA         NA         NA       
1756   1770   1.16645650 0.72141290 NA         NA         NA       
1756   5925   1.00000000 0.57513040 NA         NA         NA       
1756   8314   1.39344260 0.84479690 NA         NA         NA       
1756   2312   1.16645650 0.72141290 NA         NA         NA       
1756   338    0.56721310 0.06629360 -0.0513699 0.47230290 0.0073698
1756   84059  0.93237700 0.50000000 NA         NA         NA       
1756   26960  1.39344260 0.84479690 NA         NA         NA       
1756   120114 0.93237700 0.50000000 NA         NA         NA       
1756   54798  1.39344260 0.84479690 NA         NA         NA       
1756   53353  0.77221740 0.29553780 0.03632860 0.61136940 0.002902
1756   4035   1.27049180 0.78714740 NA         NA         NA       
1756   196385 1.27049180 0.78714740 NA         NA         NA       
1756   57578  1.39344260 0.84479690 NA         NA         NA       
1756   2200   1.27049180 0.78714740 NA         NA         NA       
1756   213    0.81967210 0.35832910 NA         NA         NA       
1756   8989   1.54098360 0.89279890 NA         NA         NA       
1756   1499   0.23625840 7e-0700000 0.00595180 0.93367680 8.47e-05
1756   4583   1.54098360 0.89279890 NA         NA         NA       
1756   23345  1.54098360 0.89279890 NA         NA         NA       
1756   54768  1.39344260 0.84479690 NA         NA         NA       
1756   10985  1.39344260 0.84479690 NA         NA         NA       
1756   25981  1.54098360 0.89279890 NA         NA         NA       
1756   93035  1.07728340 0.64985240 NA         NA         NA       
1756   94025  0.36885250 0.00121460 -0.0359901 0.61469590 0.0033474
1756   2736   1.54098360 0.89279890 NA         NA         NA       
1756   113146 1.27049180 0.78714740 NA         NA         NA       
1756   57448  1.27049180 0.78714740 NA         NA         NA       
1756   129446 0.93237700 0.50000000 NA         NA         NA       
1756   1462   1.39344260 0.84479690 NA         NA         NA       
1756   10752  1.39344260 0.84479690 NA         NA         NA       
1756   1767   1.54098360 0.89279890 NA         NA         NA       
1756   56171  1.39344260 0.84479690 NA         NA         NA       
1756   221935 1.27049180 0.78714740 NA         NA         NA       
1756   8642   1.54098360 0.89279890 NA         NA         NA       
1756   114788 0.77221740 0.29553780 -0.0284738 0.69047890 0.0021421
1756   8029   1.39344260 0.84479690 NA         NA         NA       
1756   4703   1.39344260 0.84479690 NA         NA         NA       
1756   284217 1.39344260 0.84479690 NA         NA         NA       
1756   27445  0.93237700 0.50000000 NA         NA         NA       
1756   6708   1.07728340 0.64985240 NA         NA         NA       
1756   124602 1.54098360 0.89279890 NA         NA         NA       
1756   7157   0.17979900 0.00000000 0.01247140 0.86156400 0.0003713
1756   64478  0.93237700 0.50000000 NA         NA         NA       
1756   8924   1.27049180 0.78714740 NA         NA         NA       
1756   65217  1.39344260 0.84479690 NA         NA         NA       
1756   23224  1.27049180 0.78714740 NA         NA         NA       
1756   2196   1.39344260 0.84479690 NA         NA         NA       
1756   5591   1.39344260 0.84479690 NA         NA         NA       
1756   7840   1.54098360 0.89279890 NA         NA         NA       
1756   7273   0.21311480 1e-0700000 -0.0071022 0.92089580 0.0001225
1756   3064   1.54098360 0.89279890 NA         NA         NA       
1756   777    0.87270970 0.42701800 NA         NA         NA       
1756   6101   1.39344260 0.84479690 NA         NA         NA       
1756   24     1.54098360 0.89279890 NA         NA         NA       
1756   79659  1.54098360 0.89279890 NA         NA         NA       
1756   84033  0.81967210 0.35832910 NA         NA         NA       
1756   1769   1.39344260 0.84479690 NA         NA         NA       
1756   5783   1.39344260 0.84479690 NA         NA         NA       
1756   8289   0.87270970 0.42701800 NA         NA         NA       
2201   9757   1.43043480 0.85387270 NA         NA         NA       
2201   6262   0.57892250 0.08324580 -0.0385093 0.59013320 0.0042099
2201   84125  1.43043480 0.85387270 NA         NA         NA       
2201   8085   1.29347830 0.79548350 NA         NA         NA       
2201   83872  1.08277590 0.65460080 NA         NA         NA       
2201   6263   1.17934780 0.72823780 NA         NA         NA       
2201   58508  1.00000000 0.57750990 NA         NA         NA       
2201   341640 1.17934780 0.72823780 NA         NA         NA       
2201   4036   1.29347830 0.79548350 NA         NA         NA       
2201   1770   1.08277590 0.65460080 NA         NA         NA       
2201   5925   0.92826090 0.50000000 NA         NA         NA       
2201   8314   1.29347830 0.79548350 NA         NA         NA       
2201   2312   1.08277590 0.65460080 NA         NA         NA       
2201   338    0.52652170 0.04533130 0.01378140 0.84719220 0.0004637
2201   84059  0.86548910 0.42486960 NA         NA         NA       
2201   26960  1.29347830 0.79548350 NA         NA         NA       
2201   120114 0.86548910 0.42486960 NA         NA         NA       
2201   54798  1.29347830 0.79548350 NA         NA         NA       
2201   53353  0.71681920 0.23377580 0.04392050 0.53895130 0.0043487
2201   4035   1.17934780 0.72823780 NA         NA         NA       
2201   196385 1.17934780 0.72823780 NA         NA         NA       
2201   57578  1.29347830 0.79548350 NA         NA         NA       
2201   2200   1.17934780 0.72823780 NA         NA         NA       
2201   213    0.76086960 0.29039090 0.18691680 0.00836970 0.0617817
2201   8989   1.43043480 0.85387270 NA         NA         NA       
2201   1499   0.21930950 3e-0700000 -0.0273064 0.70255510 0.0019477
