Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
55870  56776  0.68877550 0.25987910 -0.1075829 0.23820490 0.0487279
55870  1767   0.74862640 0.33103910 NA         NA         NA       
55870  3815   0.59151790 0.14976280 0.23798630 0.00829990 0.0946877
55870  667    0.90097400 0.50000000 NA         NA         NA       
55870  6708   0.90097400 0.50000000 NA         NA         NA       
55870  57674  0.81845240 0.41184650 NA         NA         NA       
55870  4763   0.51587300 0.07940200 0.21271040 0.01865960 0.0791171
55870  64478  0.59151790 0.14976280 0.06094770 0.50484910 0.0075902
55870  675    0.90097400 0.50000000 NA         NA         NA       
55870  673    0.74862640 0.33103910 NA         NA         NA       
55870  84033  0.68877550 0.25987910 0.36117110 4.37e-0500 0.1927622
55870  7273   0.10876620 0.00000000 0.08958670 0.32644190 0.0182583
55870  84451  1.00000000 0.59193900 NA         NA         NA       
55870  285464 0.90097400 0.50000000 NA         NA         NA       
55870  6934   0.81845240 0.41184650 NA         NA         NA       
55870  999    0.81845240 0.41184650 NA         NA         NA       
5781   324    0.01157410 0.00000000 0.10758290 0.23820490 0.0487279
5781   120892 1.00000000 0.59193900 NA         NA         NA       
5781   5290   0.20511580 8e-0600000 0.12787680 0.16041550 0.034608
5781   6262   0.45535710 0.03899640 0.19053220 0.03554190 0.0659824
5781   114788 0.40584420 0.01784790 0.24845300 0.00579060 0.1097972
5781   7399   0.68877550 0.25987910 0.26742030 0.00290350 0.1133858
5781   79633  0.74862640 0.33103910 NA         NA         NA       
5781   6261   0.81845240 0.41184650 NA         NA         NA       
5781   83872  1.00000000 0.59193900 NA         NA         NA       
5781   577    0.90097400 0.50000000 NA         NA         NA       
5781   10178  0.59151790 0.14976280 0.06094770 0.50484910 0.0075899
5781   341640 1.00000000 0.59193900 NA         NA         NA       
5781   4036   1.00000000 0.59193900 NA         NA         NA       
5781   472    0.36458330 0.00765140 0.15280020 0.09291040 0.0451865
5781   5925   0.68877550 0.25987910 0.36117110 4.37e-0500 0.1927691
5781   2312   0.59151790 0.14976280 0.06094770 0.50484910 0.0075899
5781   338    0.74862640 0.33103910 NA         NA         NA       
5781   8701   0.63690480 0.19943930 -0.0208839 0.81939720 0.0010494
5781   5727   0.68877550 0.25987910 0.07991870 0.38154980 0.012519
5781   120114 0.90097400 0.50000000 NA         NA         NA       
5781   2033   1.00000000 0.59193900 NA         NA         NA       
5781   1387   1.00000000 0.59193900 NA         NA         NA       
5781   53353  0.63690480 0.19943930 0.07011020 0.44286420 0.0098483
5781   8289   0.90097400 0.50000000 NA         NA         NA       
5781   440279 0.90097400 0.50000000 NA         NA         NA       
5781   4893   0.90097400 0.50000000 NA         NA         NA       
5781   5728   0.24080090 8.32e-0500 0.08711560 0.34001610 0.016129
5781   55294  0.29974490 0.00117480 -0.0209677 0.81868490 0.0010334
5781   1293   0.90097400 0.50000000 NA         NA         NA       
5781   138474 0.74862640 0.33103910 NA         NA         NA       
5781   1499   0.48402260 0.05615780 0.03647450 0.68999680 0.0028579
5781   139285 1.00000000 0.59193900 NA         NA         NA       
5781   23345  0.36458330 0.00765140 0.00246450 0.97850650 1.38e-05
5781   4089   0.34642860 0.00489510 0.07038710 0.44106050 0.0103832
5781   54768  0.74862640 0.33103910 NA         NA         NA       
5781   7428   0.55147060 0.11014120 0.22490490 0.01275360 0.0865571
5781   79776  0.81845240 0.41184650 NA         NA         NA       
5781   94025  0.45535710 0.03899640 0.10982060 0.22852490 0.023658
5781   5314   1.00000000 0.59193900 NA         NA         NA       
5781   7157   0.03041600 0.00000000 0.03713070 0.68471300 0.0033122
5781   113146 1.00000000 0.59193900 NA         NA         NA       
5781   57194  1.00000000 0.59193900 NA         NA         NA       
