Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
779    6262   0.86400000 0.42447570 NA         NA         NA       
779    114788 0.67789470 0.18560680 0.10611420 0.00624030 0.0342795
779    85464  1.30600000 0.79964100 NA         NA         NA       
779    205717 1.18545450 0.73124520 NA         NA         NA       
779    23113  1.18545450 0.73124520 NA         NA         NA       
779    58508  0.32000000 0.00015740 -0.0353553 0.36339060 0.0072906
779    22874  1.18545450 0.73124520 NA         NA         NA       
779    1788   1.18545450 0.73124520 NA         NA         NA       
779    196385 1.30600000 0.79964100 NA         NA         NA       
779    2312   0.64300000 0.14504820 -0.0249416 0.52145510 0.0036496
779    338    1.08500000 0.65640230 NA         NA         NA       
779    6708   0.80875000 0.35398630 NA         NA         NA       
779    7249   1.18545450 0.73124520 NA         NA         NA       
779    54832  0.92714290 0.50000000 NA         NA         NA       
779    10594  1.18545450 0.73124520 NA         NA         NA       
779    2483   1.00000000 0.57826130 NA         NA         NA       
779    26154  1.08500000 0.65640230 NA         NA         NA       
779    23269  1.30600000 0.79964100 NA         NA         NA       
779    64324  1.18545450 0.73124520 NA         NA         NA       
779    7450   1.18545450 0.73124520 NA         NA         NA       
779    84467  1.30600000 0.79964100 NA         NA         NA       
779    4583   0.33837840 0.00037410 0.06040050 0.12025050 0.0139973
779    63035  1.30600000 0.79964100 NA         NA         NA       
779    7157   0.35885710 0.00086470 0.01526230 0.69486020 0.0010406
779    23037  1.18545450 0.73124520 NA         NA         NA       
779    996    1.08500000 0.65640230 NA         NA         NA       
779    11173  1.30600000 0.79964100 NA         NA         NA       
779    94025  0.18400000 0.00000000 -0.0100424 0.79633190 0.000499
779    113146 0.38181820 0.00193950 0.11769800 0.00240200 0.0451194
779    51168  1.08500000 0.65640230 NA         NA         NA       
779    6098   1.30600000 0.79964100 NA         NA         NA       
779    54882  1.18545450 0.73124520 NA         NA         NA       
779    2186   1.30600000 0.79964100 NA         NA         NA       
779    388697 1.08500000 0.65640230 NA         NA         NA       
779    22999  1.30600000 0.79964100 NA         NA         NA       
779    667    0.45357140 0.01259920 0.07848390 0.04336580 0.0216429
779    987    1.18545450 0.73124520 NA         NA         NA       
779    57169  1.30600000 0.79964100 NA         NA         NA       
779    5903   0.80875000 0.35398630 NA         NA         NA       
779    288    0.61142860 0.11171680 0.03653920 0.34753640 0.0052692
779    675    1.30600000 0.79964100 NA         NA         NA       
779    26057  1.18545450 0.73124520 NA         NA         NA       
779    3339   1.30600000 0.79964100 NA         NA         NA       
