Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
6262   58508  2.71515150 0.99879560 NA         NA         NA       
6262   4036   1.96183010 0.98732270 NA         NA         NA       
6262   5925   1.18496730 0.76642380 NA         NA         NA       
6262   1016   2.71515150 0.99879560 NA         NA         NA       
6262   2312   0.89259960 0.39172970 NA         NA         NA       
6262   338    2.10980390 0.99236620 NA         NA         NA       
6262   84059  2.10980390 0.99236620 NA         NA         NA       
6262   27445  1.13317650 0.71789720 NA         NA         NA       
6262   3792   1.96183010 0.98732270 NA         NA         NA       
6262   5295   0.86127450 0.34118700 NA         NA         NA       
6262   388698 2.99764710 0.99942870 NA         NA         NA       
6262   7062   2.10980390 0.99236620 NA         NA         NA       
6262   80005  2.99764710 0.99942870 NA         NA         NA       
6262   5728   0.25152760 0.00000000 -0.0388237 0.51538890 0.0031561
6262   1293   2.28054300 0.99562880 NA         NA         NA       
6262   9699   2.99764710 0.99942870 NA         NA         NA       
6262   1278   2.71515150 0.99879560 NA         NA         NA       
6262   84467  2.71515150 0.99879560 NA         NA         NA       
6262   23345  2.28054300 0.99562880 NA         NA         NA       
6262   84033  1.83235290 0.97988650 NA         NA         NA       
6262   7157   0.27862750 0.00000000 0.00222880 0.97022340 1e-05
6262   26047  2.28054300 0.99562880 NA         NA         NA       
6262   10735  2.47973860 0.99763300 NA         NA         NA       
6262   55567  2.71515150 0.99879560 NA         NA         NA       
6262   10512  2.71515150 0.99879560 NA         NA         NA       
6262   94025  0.61285910 0.03752760 0.02458070 0.68052800 0.0011761
6262   1832   2.47973860 0.99763300 NA         NA         NA       
6262   113146 1.61655770 0.95514470 NA         NA         NA       
6262   80205  2.99764710 0.99942870 NA         NA         NA       
6262   140453 1.30267380 0.85010130 NA         NA         NA       
6262   5156   2.71515150 0.99879560 NA         NA         NA       
6262   6335   2.71515150 0.99879560 NA         NA         NA       
6262   1767   2.10980390 0.99236620 NA         NA         NA       
6262   221935 2.47973860 0.99763300 NA         NA         NA       
6262   388697 2.71515150 0.99879560 NA         NA         NA       
6262   1956   0.31012190 3e-0700000 0.04520180 0.44879030 0.0039798
6262   6708   1.18496730 0.76642380 NA         NA         NA       
6262   4763   0.96173090 0.50000000 NA         NA         NA       
6262   8216   2.99764710 0.99942870 NA         NA         NA       
6262   146754 2.28054300 0.99562880 NA         NA         NA       
6262   2196   2.99764710 0.99942870 NA         NA         NA       
6262   5243   2.99764710 0.99942870 NA         NA         NA       
6262   126206 2.47973860 0.99763300 NA         NA         NA       
6262   7273   0.32786520 1.3e-06000 0.13581770 0.02229560 0.0336665
6262   200162 2.99764710 0.99942870 NA         NA         NA       
6262   546    1.83235290 0.97988650 NA         NA         NA       
6262   2559   2.71515150 0.99879560 NA         NA         NA       
6262   5314   1.96183010 0.98732270 NA         NA         NA       
6262   8857   2.99764710 0.99942870 NA         NA         NA       
6262   1769   2.47973860 0.99763300 NA         NA         NA       
6262   3417   2.10980390 0.99236620 NA         NA         NA       
6262   10060  2.71515150 0.99879560 NA         NA         NA       
6262   5649   2.28054300 0.99562880 NA         NA         NA       
6262   133558 2.71515150 0.99879560 NA         NA         NA       
348980 7399   0.72254900 0.27387960 -0.0475762 0.42529690 0.010667
348980 83872  0.56191950 0.09416030 0.01910170 0.74900820 0.0011883
348980 6263   0.63278550 0.16629920 -0.0508388 0.39421000 0.0121548
348980 58508  1.00000000 0.58577610 NA         NA         NA       
348980 4036   0.72254900 0.27387960 0.03402420 0.56867240 0.0035367
348980 5925   0.43642770 0.01744950 -0.0612164 0.30478620 0.0174922
348980 1016   1.00000000 0.58577610 NA         NA         NA       
348980 2312   0.32874760 0.00098940 0.10507560 0.07761260 0.030616
348980 338    0.77704830 0.34162790 NA         NA         NA       
348980 84059  0.77704830 0.34162790 NA         NA         NA       
348980 27445  0.41735290 0.01197100 0.06624180 0.26671980 0.0127695
348980 3792   0.72254900 0.27387960 0.03402420 0.56867240 0.0035367
348980 5295   0.31721050 0.00063070 -0.0140753 0.81362960 0.0007207
348980 388698 1.10404410 0.67123800 NA         NA         NA       
348980 7062   0.77704830 0.34162790 NA         NA         NA       
348980 80005  1.10404410 0.67123800 NA         NA         NA       
348980 5728   0.09263850 0.00000000 -0.0136241 0.81949900 0.000657
348980 1293   0.83993210 0.41764650 NA         NA         NA       
348980 9699   1.10404410 0.67123800 NA         NA         NA       
348980 1278   1.00000000 0.58577610 NA         NA         NA       
348980 84467  1.00000000 0.58577610 NA         NA         NA       
348980 23345  0.83993210 0.41764650 NA         NA         NA       
348980 84033  0.67486210 0.21538190 -0.0492285 0.40937960 0.0114089
348980 7157   0.10261950 0.00000000 -0.1262435 0.03376690 0.0691608
348980 26047  0.83993210 0.41764650 NA         NA         NA       
348980 10735  0.91329660 0.50000000 NA         NA         NA       
348980 55567  1.00000000 0.58577610 NA         NA         NA       
348980 10512  1.00000000 0.58577610 NA         NA         NA       
348980 94025  0.22571820 2.6e-06000 -0.0341927 0.56675890 0.0044428
348980 1832   0.91329660 0.50000000 NA         NA         NA       
348980 113146 0.59538400 0.12617870 0.02249980 0.70626430 0.001626
348980 80205  1.10404410 0.67123800 NA         NA         NA       
348980 140453 0.47977940 0.03570060 0.00989170 0.86841520 0.0003301
