Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
672    5649   1.83221480 0.95878700 NA         NA         NA       
672    2312   1.13003360 0.69959920 NA         NA         NA       
672    338    1.40010330 0.86356840 NA         NA         NA       
672    8701   1.83221480 0.95878700 NA         NA         NA       
672    120114 0.89597320 0.43435290 NA         NA         NA       
672    1387   1.66198900 0.93504370 NA         NA         NA       
672    3909   1.66198900 0.93504370 NA         NA         NA       
672    4035   1.52013420 0.90343300 NA         NA         NA       
672    324    1.83221480 0.95878700 NA         NA         NA       
672    55576  1.66198900 0.93504370 NA         NA         NA       
672    23499  1.40010330 0.86356840 NA         NA         NA       
672    1293   1.29721960 0.81566750 NA         NA         NA       
672    259232 1.83221480 0.95878700 NA         NA         NA       
672    23345  1.20805370 0.76055780 NA         NA         NA       
672    6476   1.83221480 0.95878700 NA         NA         NA       
672    25836  1.83221480 0.95878700 NA         NA         NA       
672    54768  1.00000000 0.56734590 NA         NA         NA       
672    3908   1.52013420 0.90343300 NA         NA         NA       
672    1778   1.52013420 0.90343300 NA         NA         NA       
672    26047  1.52013420 0.90343300 NA         NA         NA       
672    7038   1.29721960 0.81566750 NA         NA         NA       
672    93035  1.66198900 0.93504370 NA         NA         NA       
672    51755  1.20805370 0.76055780 NA         NA         NA       
672    94025  0.89597320 0.43435290 NA         NA         NA       
672    7157   0.00836750 0.00000000 0.06193540 0.18244890 0.0189312
672    84059  1.83221480 0.95878700 NA         NA         NA       
672    79026  1.40010330 0.86356840 NA         NA         NA       
672    140453 0.89597320 0.43435290 NA         NA         NA       
672    2804   1.66198900 0.93504370 NA         NA         NA       
672    5506   1.83221480 0.95878700 NA         NA         NA       
672    1767   1.20805370 0.76055780 NA         NA         NA       
672    80122  1.83221480 0.95878700 NA         NA         NA       
672    284217 1.66198900 0.93504370 NA         NA         NA       
672    667    1.13003360 0.69959920 NA         NA         NA       
672    6708   1.83221480 0.95878700 NA         NA         NA       
672    57674  1.52013420 0.90343300 NA         NA         NA       
672    4763   0.73993290 0.21506740 0.05396530 0.24547360 NA        
672    64478  1.83221480 0.95878700 NA         NA         NA       
672    4622   1.40010330 0.86356840 NA         NA         NA       
672    675    1.52013420 0.90343300 NA         NA         NA       
672    55567  1.20805370 0.76055780 NA         NA         NA       
672    8857   1.66198900 0.93504370 NA         NA         NA       
672    53353  1.29721960 0.81566750 NA         NA         NA       
672    7273   0.19379190 0.00000000 -0.0323970 0.48586100 0.0043984
672    108    1.66198900 0.93504370 NA         NA         NA       
672    83872  0.77385470 0.26167480 0.00563900 0.90347470 0.0001164
672    5314   1.52013420 0.90343300 NA         NA         NA       
672    1769   1.52013420 0.90343300 NA         NA         NA       
672    388698 1.52013420 0.90343300 NA         NA         NA       
50509  5803   0.90709290 0.50000000 NA         NA         NA       
50509  10075  0.90709290 0.50000000 NA         NA         NA       
50509  6262   0.46467820 0.03305170 0.03915010 0.39963190 0.0056388
50509  23224  0.70800630 0.26794360 0.14739040 0.00143670 0.0562875
50509  114788 0.34301410 0.00212960 0.02479400 0.59382810 0.0024139
50509  7399   0.34301410 0.00212960 -0.0375260 0.41948650 0.0071977
50509  6261   0.90709290 0.50000000 NA         NA         NA       
50509  4619   0.65934070 0.20898580 0.05683990 0.22118740 0.0108479
50509  4036   0.70800630 0.26794360 0.14739040 0.00143670 0.0562872
50509  10178  0.65934070 0.20898580 0.05683990 0.22118740 0.0108479
50509  129684 0.90709290 0.50000000 NA         NA         NA       
50509  57451  0.82967030 0.41489380 NA         NA         NA       
50509  6710   0.76415890 0.33687990 NA         NA         NA       
50509  58508  0.82967030 0.41489380 NA         NA         NA       
50509  5925   0.65934070 0.20898580 0.05683990 0.22118740 0.0108479
50509  5649   1.00000000 0.58906090 NA         NA         NA       
50509  2312   0.61675820 0.16001720 0.05334710 0.25093090 0.0097371
50509  338    0.76415890 0.33687990 NA         NA         NA       
50509  8701   1.00000000 0.58906090 NA         NA         NA       
50509  120114 0.48901100 0.04665540 -0.0314289 0.49899530 0.005065
50509  1387   0.90709290 0.50000000 NA         NA         NA       
50509  3909   0.90709290 0.50000000 NA         NA         NA       
50509  4035   0.82967030 0.41489380 NA         NA         NA       
50509  324    1.00000000 0.58906090 NA         NA         NA       
50509  55576  0.90709290 0.50000000 NA         NA         NA       
50509  23499  0.76415890 0.33687990 NA         NA         NA       
50509  1293   0.70800630 0.26794360 -0.0261198 0.57423610 0.0035066
50509  259232 1.00000000 0.58906090 NA         NA         NA       
