Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
6262   6326   1.00000000 0.58604590 NA         NA         NA       
6262   338    1.10470090 0.67172560 NA         NA         NA       
6262   1767   0.83892180 0.41736280 NA         NA         NA       
6262   6261   0.91274930 0.50000000 NA         NA         NA       
6262   4036   1.00000000 0.58604590 NA         NA         NA       
6262   79026  1.10470090 0.67172560 NA         NA         NA       
6262   5925   0.43287040 0.01699100 0.26008620 3.77e-0500 0.140299
6262   54768  1.10470090 0.67172560 NA         NA         NA       
6262   64478  0.91274930 0.50000000 NA         NA         NA       
6262   84059  0.91274930 0.50000000 NA         NA         NA       
6262   120114 1.00000000 0.58604590 NA         NA         NA       
6262   27445  0.55915430 0.09319740 0.08452220 0.18731050 0.0183758
6262   53353  0.91274930 0.50000000 NA         NA         NA       
6262   84033  1.00000000 0.58604590 NA         NA         NA       
6262   7273   0.35013260 0.00224830 0.16461570 0.00984860 0.0653175
6262   7399   0.72079770 0.27312120 0.10906100 0.08848770 0.0280723
6262   23499  0.91274930 0.50000000 NA         NA         NA       
6262   546    0.26426430 5.23e-0500 -0.0914445 0.15357860 0.0379296
6262   93035  1.00000000 0.58604590 NA         NA         NA       
6262   80309  1.00000000 0.58604590 NA         NA         NA       
6262   140453 0.83892180 0.41736280 NA         NA         NA       
6262   23345  1.00000000 0.58604590 NA         NA         NA       
6262   1769   0.83892180 0.41736280 NA         NA         NA       
6262   4763   1.10470090 0.67172560 NA         NA         NA       
6326   338    1.10470090 0.67172560 NA         NA         NA       
6326   1767   0.83892180 0.41736280 NA         NA         NA       
6326   6261   0.91274930 0.50000000 NA         NA         NA       
6326   4036   1.00000000 0.58604590 NA         NA         NA       
6326   79026  1.10470090 0.67172560 NA         NA         NA       
6326   5925   0.43287040 0.01699100 -0.0051422 0.93617620 8.87e-05
6326   54768  1.10470090 0.67172560 NA         NA         NA       
6326   64478  0.91274930 0.50000000 NA         NA         NA       
6326   84059  0.91274930 0.50000000 NA         NA         NA       
6326   120114 1.00000000 0.58604590 NA         NA         NA       
6326   27445  0.55915430 0.09319740 0.01082850 0.86608720 0.0003693
6326   53353  0.91274930 0.50000000 NA         NA         NA       
6326   84033  1.00000000 0.58604590 NA         NA         NA       
6326   7273   0.35013260 0.00224830 -0.0184290 0.77410580 0.0011837
6326   7399   0.72079770 0.27312120 0.10906100 0.08848770 0.0280713
6326   23499  0.91274930 0.50000000 NA         NA         NA       
6326   546    0.26426430 5.23e-0500 0.01864840 0.77149040 0.001093
6326   93035  1.00000000 0.58604590 NA         NA         NA       
6326   80309  1.00000000 0.58604590 NA         NA         NA       
6326   140453 0.83892180 0.41736280 NA         NA         NA       
6326   23345  1.00000000 0.58604590 NA         NA         NA       
6326   1769   0.83892180 0.41736280 NA         NA         NA       
6326   4763   1.10470090 0.67172560 NA         NA         NA       
338    1767   0.75941080 0.33507880 NA         NA         NA       
338    6261   0.82624110 0.41395410 NA         NA         NA       
338    4036   0.90522240 0.50000000 NA         NA         NA       
338    79026  1.00000000 0.58995150 NA         NA         NA       
338    5925   0.39184400 0.00981220 -0.0679791 0.28922360 0.0203355
338    54768  1.00000000 0.58995150 NA         NA         NA       
338    64478  0.82624110 0.41395410 NA         NA         NA       
338    84059  0.82624110 0.41395410 NA         NA         NA       
338    120114 0.90522240 0.50000000 NA         NA         NA       
338    27445  0.50615900 0.06217330 0.17156610 0.00710910 0.0671996
338    53353  0.82624110 0.41395410 NA         NA         NA       
338    84033  0.90522240 0.50000000 NA         NA         NA       
338    7273   0.31694790 0.00113780 0.11598460 0.06994260 0.0358807
338    7399   0.65248230 0.20603140 0.20545300 0.00122080 0.0874002
338    23499  0.82624110 0.41395410 NA         NA         NA       
338    546    0.23921790 2.19e-0500 0.08582750 0.18056600 0.0212889
338    93035  0.90522240 0.50000000 NA         NA         NA       
338    80309  0.90522240 0.50000000 NA         NA         NA       
338    140453 0.75941080 0.33507880 NA         NA         NA       
338    23345  0.90522240 0.50000000 NA         NA         NA       
338    1769   0.75941080 0.33507880 NA         NA         NA       
338    4763   1.00000000 0.58995150 NA         NA         NA       
1767   6261   1.08800290 0.65891770 NA         NA         NA       
1767   4036   1.19200630 0.73454620 NA         NA         NA       
1767   79026  1.31681030 0.80328230 NA         NA         NA       
1767   5925   0.51598420 0.04306310 -0.0167516 0.79418350 0.000908
1767   54768  1.31681030 0.80328230 NA         NA         NA       
1767   64478  1.08800290 0.65891770 NA         NA         NA       
1767   84059  1.08800290 0.65891770 NA         NA         NA       
1767   120114 1.19200630 0.73454620 NA         NA         NA       
1767   27445  0.66651540 0.18041130 0.06752420 0.29247020 0.011293
1767   53353  1.08800290 0.65891770 NA         NA         NA       
1767   84033  1.19200630 0.73454620 NA         NA         NA       
1767   7273   0.41736030 0.00732350 0.19509870 0.00215720 0.0818413
1767   7399   0.85919540 0.42304840 NA         NA         NA       
1767   23499  1.08800290 0.65891770 NA         NA         NA       
1767   546    0.31500470 0.00024460 -0.0998382 0.11908630 0.0557571
1767   93035  1.19200630 0.73454620 NA         NA         NA       
1767   80309  1.19200630 0.73454620 NA         NA         NA       
1767   140453 1.00000000 0.57962970 NA         NA         NA       
1767   23345  1.19200630 0.73454620 NA         NA         NA       
1767   1769   1.00000000 0.57962970 NA         NA         NA       
1767   4763   1.31681030 0.80328230 NA         NA         NA       
6261   4036   1.09559110 0.66492120 NA         NA         NA       
6261   79026  1.21030040 0.74312530 NA         NA         NA       
6261   5925   0.47424890 0.02775920 0.11607460 0.06972410 0.0324786
6261   54768  1.21030040 0.74312530 NA         NA         NA       
6261   64478  1.00000000 0.58263720 NA         NA         NA       
6261   84059  1.00000000 0.58263720 NA         NA         NA       
6261   120114 1.09559110 0.66492120 NA         NA         NA       
6261   27445  0.61260450 0.13265190 0.21702920 0.00062500 0.0934753
6261   53353  1.00000000 0.58263720 NA         NA         NA       
6261   84033  1.09559110 0.66492120 NA         NA         NA       
6261   7273   0.38360220 0.00417320 0.15101590 0.01801720 0.0538735
6261   7399   0.78969960 0.34642840 NA         NA         NA       
6261   23499  1.00000000 0.58263720 NA         NA         NA       
6261   546    0.28952560 0.00011660 0.11554830 0.07100900 0.0344586
6261   93035  1.09559110 0.66492120 NA         NA         NA       
6261   80309  1.09559110 0.66492120 NA         NA         NA       
6261   140453 0.91911520 0.50000000 NA         NA         NA       
6261   23345  1.09559110 0.66492120 NA         NA         NA       
6261   1769   0.91911520 0.50000000 NA         NA         NA       
6261   4763   1.21030040 0.74312530 NA         NA         NA       
4036   79026  1.10470090 0.67172560 NA         NA         NA       
4036   5925   0.43287040 0.01699100 0.06116490 0.34039790 0.0103986
4036   54768  1.10470090 0.67172560 NA         NA         NA       
4036   64478  0.91274930 0.50000000 NA         NA         NA       
4036   84059  0.91274930 0.50000000 NA         NA         NA       
4036   120114 1.00000000 0.58604590 NA         NA         NA       
4036   27445  0.55915430 0.09319740 0.08452220 0.18731050 0.0183749
4036   53353  0.91274930 0.50000000 NA         NA         NA       
4036   84033  1.00000000 0.58604590 NA         NA         NA       
4036   7273   0.35013260 0.00224830 -0.0184290 0.77410580 0.0011837
4036   7399   0.72079770 0.27312120 0.10906100 0.08848770 0.0280731
4036   23499  0.91274930 0.50000000 NA         NA         NA       
4036   546    0.26426430 5.23e-0500 0.01864840 0.77149040 0.0010934
4036   93035  1.00000000 0.58604590 NA         NA         NA       
4036   80309  1.00000000 0.58604590 NA         NA         NA       
4036   140453 0.83892180 0.41736280 NA         NA         NA       
4036   23345  1.00000000 0.58604590 NA         NA         NA       
4036   1769   0.83892180 0.41736280 NA         NA         NA       
4036   4763   1.10470090 0.67172560 NA         NA         NA       
79026  5925   0.39184400 0.00981220 0.00141620 0.98240470 6.7e-06
79026  54768  1.00000000 0.58995150 NA         NA         NA       
79026  64478  0.82624110 0.41395410 NA         NA         NA       
79026  84059  0.82624110 0.41395410 NA         NA         NA       
